CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
14276|150000.0|2|2|1|41|0|-1|-1|-1|-1|4474.0|3881.0|1207.0|1617.0|0.0|620.0|3000.0|2306.0|2610.0|0.0|620.0|0.0
23164|50000.0|2|1|2|27|2|2|0|0|2|12884.0|14382.0|13859.0|14032.0|14852.0|14464.0|2000.0|0.0|700.0|1200.0|0.0|1365.0
22585|20000.0|1|3|1|39|0|-1|0|0|0|19831.0|1391.0|19037.0|19939.0|15110.0|0.0|1300.0|20398.0|1300.0|694.0|0.0|0.0
11780|360000.0|1|1|2|30|0|0|0|0|0|194001.0|197032.0|183154.0|143367.0|135751.0|138659.0|8000.0|10000.0|5500.0|5000.0|5100.0|7000.0
19362|20000.0|1|3|2|24|0|0|0|0|0|16973.0|17984.0|18748.0|19627.0|19624.0|19652.0|1600.0|1357.0|1236.0|623.0|653.0|673.0
7305|500000.0|1|1|1|42|0|0|0|0|0|580928.0|597793.0|597415.0|569034.0|551702.0|568638.0|25624.0|21898.0|20851.0|19599.0|26000.0|20000.0
19629|200000.0|2|2|2|37|-1|-1|-2|-2|-2|-1.0|297.0|-2.0|-2.0|-2.0|-2.0|298.0|0.0|0.0|0.0|0.0|544.0
8350|260000.0|2|2|1|36|0|-1|0|-1|0|7258.0|7935.0|4979.0|3976.0|6623.0|24426.0|2037.0|4979.0|1019.0|6623.0|18119.0|1382.0
28164|260000.0|2|1|2|35|0|0|0|0|0|20556.0|25256.0|50175.0|46516.0|42815.0|39004.0|9581.0|30000.0|1590.0|1472.0|1317.0|1314.0
6291|290000.0|2|1|2|29|-1|-1|-1|-1|-1|6649.0|15819.0|10986.0|8184.0|14936.0|19573.0|15837.0|11584.0|8184.0|14936.0|19573.0|6309.0
28287|290000.0|1|3|1|50|0|0|0|-1|0|62381.0|32320.0|22528.0|10502.0|82823.0|52624.0|1778.0|1565.0|212.0|82902.0|2008.0|1177.0
29474|300000.0|1|2|2|35|0|0|0|0|0|242168.0|276536.0|206885.0|169901.0|170540.0|152188.0|40006.0|26531.0|10017.0|9123.0|10259.0|5079.0
5338|30000.0|2|3|1|43|2|2|2|2|2|12603.0|13103.0|13785.0|13911.0|13548.0|14465.0|1000.0|1200.0|646.0|0.0|1300.0|1000.0
6007|310000.0|2|1|1|34|0|0|0|0|0|270776.0|263983.0|215686.0|186680.0|82775.0|107595.0|11080.0|8054.0|7037.0|2010.0|50186.0|2011.0
19346|20000.0|2|3|1|44|0|0|2|2|2|7661.0|8981.0|10860.0|12380.0|11400.0|0.0|1457.0|2600.0|2000.0|0.0|0.0|0.0
17911|50000.0|2|2|2|24|-1|-1|-1|0|0|390.0|390.0|390.0|780.0|780.0|0.0|390.0|390.0|780.0|0.0|0.0|0.0
12375|50000.0|2|3|1|48|-1|2|-1|-1|0|2896.0|1360.0|812.0|4012.0|28672.0|28875.0|1500.0|500.0|4100.0|28800.0|1011.0|1041.0
7754|70000.0|1|2|1|39|0|0|0|0|0|71059.0|71998.0|71229.0|70747.0|68154.0|69815.0|5000.0|4792.0|3000.0|3019.0|8010.0|7000.0
723|130000.0|1|3|2|33|0|0|0|0|0|92457.0|95365.0|98095.0|100796.0|102504.0|104089.0|6000.0|5000.0|5000.0|4000.0|4000.0|5000.0
16278|40000.0|2|2|2|25|0|0|0|0|0|26133.0|26896.0|27961.0|28995.0|29612.0|30434.0|1500.0|1500.0|1500.0|1100.0|1300.0|1200.0
3920|380000.0|1|2|1|39|-2|-2|-1|-1|-2|0.0|4107.0|2517.0|710.0|0.0|0.0|4107.0|2517.0|716.0|0.0|0.0|1183.0
5415|80000.0|1|1|2|28|-2|-2|-2|-2|-2|8598.0|9467.0|-270.0|3697.0|9455.0|4144.0|9467.0|0.0|3967.0|9455.0|5000.0|2900.0
28028|130000.0|1|1|2|30|0|0|0|0|0|16757.0|21481.0|22389.0|22535.0|24236.0|20246.0|5000.0|1598.0|744.0|2000.0|744.0|3000.0
25637|500000.0|2|2|2|38|-1|-1|-1|-1|-1|18410.0|-10.0|1429.0|-601.0|120195.0|976.0|0.0|1439.0|0.0|120796.0|981.0|4829.0
24847|150000.0|2|2|1|39|2|0|0|0|0|156713.0|152744.0|150785.0|140166.0|143125.0|151741.0|0.0|5694.0|5014.0|5215.0|11016.0|0.0
3417|70000.0|2|2|2|26|0|0|0|0|0|70805.0|70087.0|62750.0|53600.0|45215.0|46486.0|2600.0|2231.0|1800.0|1700.0|2000.0|2000.0
15002|20000.0|2|6|2|22|0|0|0|0|0|19568.0|19420.0|15535.0|1434.0|500.0|0.0|4641.0|1019.0|900.0|0.0|1500.0|0.0
23763|360000.0|2|1|1|54|-2|-2|-1|0|-1|0.0|0.0|0.0|2580.0|2580.0|6941.0|0.0|0.0|2580.0|0.0|6941.0|0.0
3345|360000.0|1|1|1|37|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7033|360000.0|1|1|2|24|0|0|-2|-2|-2|1188.0|1803.0|777.0|-3.0|-3.0|-3.0|1003.0|783.0|0.0|0.0|0.0|0.0
27283|100000.0|2|2|2|31|0|0|0|0|0|71171.0|72613.0|74105.0|75617.0|77150.0|78953.0|1746.0|1792.0|1828.0|1855.0|2121.0|2100.0
20479|360000.0|2|2|1|32|-1|-1|-1|-1|-1|101403.0|2389.0|11996.0|0.0|67372.0|66666.0|2389.0|11996.0|0.0|67372.0|66666.0|66666.0
18307|160000.0|2|2|2|43|-2|-2|-2|-2|-1|0.0|0.0|0.0|0.0|0.0|695.0|0.0|0.0|0.0|0.0|695.0|0.0
27670|150000.0|2|1|2|32|-1|-1|-1|-1|-1|1758.0|468.0|2988.0|2232.0|4535.0|0.0|468.0|2988.0|2232.0|4535.0|0.0|1593.0
23159|120000.0|1|2|2|26|2|2|2|0|0|109110.0|105891.0|113662.0|110349.0|112036.0|114584.0|0.0|11000.0|0.0|5000.0|4332.0|9404.0
13354|500000.0|2|3|2|42|-1|-1|0|0|0|10889.0|26146.0|104279.0|103945.0|101945.0|90193.0|29987.0|104279.0|2085.0|1130.0|45551.0|0.0
13805|80000.0|2|1|1|35|-1|-2|-2|-1|-1|1000.0|0.0|0.0|0.0|490.0|707.0|0.0|0.0|0.0|490.0|707.0|450.0
26732|200000.0|1|3|1|46|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9161|110000.0|2|1|2|25|0|0|0|0|0|92849.0|94766.0|93894.0|85723.0|86443.0|84011.0|4346.0|4075.0|3144.0|3238.0|3167.0|3202.0
2624|160000.0|1|2|2|28|0|0|0|0|-1|84879.0|59607.0|38512.0|19129.0|15525.0|11146.0|2593.0|2000.0|1604.0|2000.0|11146.0|2006.0
4079|30000.0|2|2|1|42|2|0|0|0|0|30149.0|28117.0|27761.0|28053.0|28249.0|23580.0|0.0|2000.0|1507.0|3100.0|3100.0|3100.0
4259|80000.0|2|2|2|52|0|0|0|0|0|88819.0|77304.0|79545.0|55119.0|45630.0|45630.0|2990.0|3714.0|1500.0|1000.0|0.0|0.0
614|90000.0|1|1|2|31|2|2|0|0|2|90322.0|92257.0|89939.0|91176.0|91331.0|87588.0|4300.0|0.0|3656.0|7100.0|0.0|7200.0
24322|360000.0|2|1|2|34|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29737|270000.0|2|1|2|28|-1|-1|0|0|0|475.0|475.0|5691.0|37526.0|50565.0|48888.0|475.0|5691.0|34000.0|14000.0|8000.0|15000.0
25147|50000.0|2|2|2|24|0|-1|2|2|-2|18625.0|19956.0|5177.0|2071.0|0.0|0.0|2071.0|5191.0|6.0|0.0|0.0|10450.0
27161|360000.0|1|1|1|41|-2|-2|-2|-2|-2|2988.0|0.0|668.0|0.0|686.0|7149.0|0.0|668.0|0.0|686.0|7149.0|150.0
11339|110000.0|2|2|1|28|0|0|0|0|2|66831.0|62435.0|59977.0|59411.0|55112.0|45025.0|3021.0|2800.0|2710.0|5227.0|0.0|1900.0
12374|230000.0|2|1|2|29|0|-1|-1|0|0|12394.0|12105.0|2439.0|5185.0|9893.0|11567.0|2102.0|3000.0|6000.0|5000.0|2000.0|2000.0
22519|20000.0|1|2|1|33|0|0|-2|-2|-2|2508.0|3448.0|-202.0|-202.0|950.0|0.0|1000.0|202.0|0.0|1152.0|0.0|1000.0
14221|20000.0|1|3|1|55|2|0|0|0|0|19420.0|19810.0|20037.0|19640.0|15378.0|7284.0|1000.0|1400.0|393.0|308.0|1000.0|0.0
23514|470000.0|2|1|1|46|0|0|2|0|0|42974.0|45277.0|54321.0|52932.0|46712.0|45537.0|3000.0|10000.0|0.0|6000.0|5000.0|10000.0
18920|120000.0|2|2|2|24|0|0|0|0|0|67714.0|51385.0|35160.0|13425.0|8517.0|6174.0|2102.0|1021.0|274.0|3001.0|1004.0|4005.0
3249|50000.0|2|2|2|42|0|-1|0|0|0|37606.0|17971.0|10812.0|12237.0|13057.0|15057.0|3000.0|15000.0|2000.0|2000.0|2000.0|0.0
869|500000.0|2|1|2|28|0|0|0|0|0|229258.0|134264.0|134908.0|141358.0|121262.0|131147.0|10042.0|8048.0|20141.0|10000.0|12000.0|15000.0
29764|30000.0|2|2|2|26|0|0|0|0|0|17893.0|19012.0|20123.0|20222.0|20796.0|19844.0|1411.0|1522.0|621.0|795.0|715.0|1000.0
26852|80000.0|1|3|1|37|0|0|0|0|0|51925.0|51544.0|49430.0|46864.0|46473.0|48191.0|3018.0|2113.0|3007.0|2000.0|3000.0|20000.0
9676|60000.0|1|2|1|32|0|0|0|0|0|56228.0|56861.0|58152.0|58615.0|54338.0|55915.0|2147.0|4740.0|1926.0|2597.0|2638.0|2478.0
19087|20000.0|1|2|1|31|2|2|2|2|2|6313.0|6559.0|7789.0|8505.0|9212.0|8922.0|500.0|1500.0|1000.0|1000.0|0.0|400.0
18254|70000.0|1|2|2|25|0|0|2|2|2|50224.0|58639.0|11512.0|10586.0|20389.0|17369.0|10000.0|10000.0|0.0|10000.0|0.0|33000.0
28887|360000.0|2|1|2|27|-2|-2|-2|-2|-2|0.0|0.0|12063.0|6080.0|0.0|0.0|0.0|12063.0|6080.0|0.0|0.0|0.0
6760|170000.0|2|1|1|33|-1|-1|-1|0|0|1554.0|360.0|1562.0|844.0|484.0|0.0|360.0|1562.0|844.0|0.0|0.0|720.0
3757|140000.0|1|1|2|28|2|2|2|2|2|113780.0|115297.0|114448.0|114653.0|115720.0|116690.0|5800.0|3500.0|4500.0|4000.0|4000.0|4500.0
5857|210000.0|2|2|1|34|0|0|0|0|0|205475.0|206616.0|212391.0|208931.0|146005.0|145343.0|9500.0|9207.0|8500.0|5200.0|5200.0|5000.0
23369|50000.0|1|2|1|33|0|0|0|0|0|28086.0|29088.0|25692.0|24336.0|20243.0|18995.0|1500.0|2000.0|1410.0|1000.0|1000.0|1000.0
10898|180000.0|1|1|1|46|0|0|0|0|0|178517.0|130975.0|135592.0|107315.0|56274.0|57608.0|5000.0|7000.0|5200.0|2000.0|2060.0|2000.0
29665|400000.0|1|2|1|39|0|0|0|0|0|399099.0|272898.0|202937.0|169138.0|144434.0|124802.0|15395.0|10232.0|12115.0|6285.0|11106.0|3124.0
28099|210000.0|1|2|1|45|0|0|0|0|0|82902.0|84897.0|56023.0|57137.0|58333.0|59373.0|3814.0|2931.0|2045.0|2117.0|2010.0|1853.0
4562|50000.0|1|2|2|24|0|0|0|0|0|9923.0|5088.0|5625.0|4428.0|5092.0|5685.0|1200.0|2065.0|1000.0|2070.0|2000.0|10327.0
23636|50000.0|2|2|2|51|0|0|0|0|0|57595.0|54503.0|51217.0|47919.0|44593.0|38475.0|1996.0|1804.0|1664.0|1560.0|1370.0|1335.0
18735|250000.0|2|1|2|39|-1|-1|2|2|2|12368.0|1742.0|40292.0|39600.0|21304.0|1185.0|1742.0|39600.0|7.0|1185.0|0.0|54416.0
27921|50000.0|2|1|2|25|0|0|0|0|2|37014.0|36128.0|36317.0|37401.0|37177.0|37446.0|1900.0|2000.0|2000.0|2000.0|1000.0|1500.0
11546|160000.0|2|3|1|39|-2|-2|-2|-2|-2|6089.0|2376.0|0.0|0.0|0.0|0.0|2400.0|0.0|0.0|0.0|0.0|0.0
19708|50000.0|2|1|2|25|0|0|0|0|0|45342.0|44719.0|40002.0|38008.0|31898.0|20154.0|2000.0|5040.0|8034.0|3029.0|5000.0|49436.0
622|30000.0|2|2|2|24|0|0|2|0|0|18220.0|20606.0|22880.0|22217.0|23694.0|24151.0|3000.0|2620.0|0.0|2000.0|1000.0|1000.0
8406|140000.0|1|1|2|29|0|0|0|0|0|29785.0|32140.0|34002.0|23567.0|24377.0|4327.0|4000.0|3000.0|3000.0|1000.0|1000.0|2000.0
27643|310000.0|1|1|2|32|0|0|0|0|0|217464.0|217951.0|222465.0|142935.0|147857.0|150442.0|8500.0|9100.0|5200.0|7300.0|7000.0|3939.0
18292|50000.0|2|1|1|41|2|2|3|3|2|45313.0|46262.0|49188.0|50084.0|48980.0|50050.0|2000.0|4000.0|2000.0|0.0|2000.0|3000.0
8817|100000.0|2|3|2|24|0|0|0|0|2|54938.0|55621.0|56999.0|57748.0|62489.0|60984.0|1985.0|2664.0|2700.0|6700.0|0.0|2389.0
26914|180000.0|2|2|1|33|0|0|0|0|0|44806.0|47050.0|49282.0|50159.0|51336.0|54332.0|3000.0|3000.0|2000.0|2011.0|4000.0|3000.0
12172|160000.0|2|1|2|31|-2|-2|-1|-1|-1|0.0|0.0|0.0|150.0|150.0|150.0|0.0|0.0|150.0|150.0|150.0|178.0
24545|100000.0|2|3|2|27|0|0|0|0|2|53423.0|39096.0|40037.0|40584.0|43629.0|41432.0|1958.0|1953.0|1500.0|3700.0|0.0|1700.0
13127|280000.0|2|1|1|38|-1|2|0|0|-1|5165.0|8559.0|6455.0|544.0|0.0|4694.0|6455.0|11.0|5.0|0.0|4694.0|5292.0
25311|50000.0|1|2|1|36|0|0|-2|-2|-2|48612.0|50525.0|0.0|0.0|0.0|0.0|3000.0|0.0|0.0|0.0|0.0|0.0
7109|50000.0|2|3|1|24|-1|2|0|-1|-1|18965.0|21647.0|20731.0|13555.0|2338.0|41191.0|3000.0|15.0|587.0|2338.0|41191.0|18957.0
20406|280000.0|2|1|2|31|-2|-2|-2|-2|-2|326.0|326.0|0.0|326.0|652.0|0.0|326.0|0.0|326.0|652.0|0.0|652.0
11671|90000.0|1|2|1|44|0|0|0|0|0|16420.0|17441.0|18467.0|19554.0|20028.0|20704.0|1300.0|1313.0|1400.0|800.0|1000.0|800.0
7157|80000.0|1|1|2|56|0|0|0|0|0|89088.0|83558.0|84848.0|63373.0|20324.0|23749.0|3400.0|2983.0|1501.0|5000.0|5000.0|5000.0
4596|250000.0|2|1|1|42|0|-2|-2|-2|-2|25298.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25539|400000.0|2|1|2|28|-1|-1|-1|-1|2|1026.0|8968.0|1600.0|8799.0|6171.0|4921.0|9066.0|1608.0|9070.0|1001.0|3.0|2214.0
6362|80000.0|2|1|2|36|0|0|2|0|0|12639.0|13419.0|18171.0|17582.0|19281.0|19968.0|1300.0|5000.0|0.0|2000.0|1000.0|10000.0
15781|130000.0|1|2|1|38|0|0|0|0|0|61105.0|61386.0|62681.0|64743.0|45288.0|48449.0|3000.0|4000.0|5000.0|3000.0|5000.0|2000.0
3146|320000.0|1|3|1|50|0|2|0|0|2|29943.0|32751.0|18262.0|18157.0|19043.0|17759.0|4300.0|0.0|1000.0|2000.0|0.0|1000.0
29022|230000.0|2|1|2|33|0|0|0|0|0|228639.0|226778.0|184466.0|157857.0|131706.0|62237.0|10075.0|10135.0|6034.0|10000.0|3000.0|5000.0
28670|240000.0|2|1|2|28|0|0|0|0|0|236772.0|201463.0|187916.0|149293.0|150614.0|150911.0|10000.0|7000.0|10040.0|7000.0|6000.0|5000.0
10418|80000.0|1|2|1|23|-2|-2|-2|-2|-2|795.0|1698.0|798.0|-2.0|748.0|708.0|1703.0|800.0|0.0|750.0|810.0|1310.0
5921|80000.0|2|2|1|49|2|2|2|2|2|42053.0|40185.0|42887.0|31745.0|32211.0|25836.0|0.0|3500.0|0.0|4500.0|0.0|1500.0
20169|20000.0|2|2|1|24|2|3|2|0|0|19242.0|21821.0|21197.0|20400.0|20000.0|20000.0|3200.0|0.0|0.0|0.0|0.0|0.0
26728|60000.0|2|2|2|23|0|0|2|0|0|22241.0|22719.0|25585.0|24053.0|17154.0|19316.0|2000.0|4000.0|0.0|2000.0|3000.0|0.0
946|180000.0|2|2|2|28|0|0|0|0|0|103203.0|108032.0|109741.0|112907.0|115924.0|118832.0|6500.0|5000.0|5000.0|5000.0|5000.0|5000.0
12616|200000.0|1|1|1|36|-1|-1|-1|-1|-1|1990.0|1186.0|4078.0|3000.0|3849.0|4479.0|1186.0|4092.0|3000.0|3849.0|4479.0|8120.0
22759|300000.0|2|1|1|40|0|0|0|0|0|121603.0|125098.0|94769.0|112777.0|100323.0|87009.0|30000.0|25000.0|50007.0|10000.0|20000.0|30363.0
19601|210000.0|2|2|2|30|0|2|2|2|0|89670.0|94043.0|85022.0|90779.0|84209.0|70162.0|7500.0|103.0|10000.0|0.0|3000.0|2000.0
1888|300000.0|2|1|1|36|-2|-2|-2|-1|0|0.0|0.0|0.0|0.0|1894.0|2394.0|0.0|0.0|0.0|1894.0|500.0|4662.0
27547|90000.0|1|2|2|27|0|0|0|-2|-2|2542.0|3556.0|4490.0|0.0|0.0|0.0|1066.0|1000.0|0.0|0.0|0.0|0.0
5309|50000.0|2|3|1|42|0|0|0|0|0|50562.0|50906.0|48888.0|47037.0|12187.0|9962.0|2000.0|2009.0|1180.0|1000.0|1000.0|348.0
25614|140000.0|1|1|2|28|0|0|0|0|0|132880.0|133904.0|134552.0|135151.0|136327.0|136647.0|6400.0|7000.0|5000.0|5200.0|5100.0|5000.0
19539|20000.0|1|2|2|26|0|0|0|0|0|18626.0|20296.0|18902.0|38250.0|19709.0|19774.0|2000.0|1308.0|683.0|1472.0|714.0|357.0
6897|100000.0|2|2|1|29|-1|-2|-2|-2|-2|500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
10397|380000.0|1|1|1|55|0|0|0|0|0|126880.0|130324.0|152869.0|137442.0|82800.0|42083.0|7000.0|25390.0|10000.0|20000.0|1659.0|1600.0
10184|160000.0|2|2|1|39|0|-2|-2|-1|-1|106260.0|0.0|0.0|0.0|390.0|86188.0|0.0|0.0|0.0|390.0|86188.0|3272.0
28026|20000.0|2|1|2|28|2|2|2|2|2|15522.0|18442.0|17862.0|19756.0|19143.0|21671.0|3186.0|0.0|2500.0|0.0|3000.0|0.0
11553|30000.0|2|2|2|34|0|0|0|0|0|23336.0|24642.0|25382.0|26351.0|25165.0|25536.0|1700.0|1440.0|1409.0|1048.0|927.0|932.0
18069|80000.0|1|2|2|32|0|0|0|0|0|78239.0|80426.0|81767.0|78340.0|36895.0|39079.0|4500.0|5009.0|5000.0|2000.0|4000.0|1500.0
6681|160000.0|1|2|2|57|0|0|0|0|0|152689.0|148126.0|144978.0|141639.0|138383.0|134951.0|5500.0|5300.0|5053.0|5010.0|4850.0|5000.0
4235|100000.0|1|2|1|38|0|0|0|0|0|15788.0|8242.0|10095.0|11636.0|6649.0|8649.0|2000.0|2000.0|2007.0|2000.0|2000.0|5000.0
11936|360000.0|1|2|2|31|-1|-1|0|0|-1|744.0|9613.0|18748.0|18694.0|11606.0|7516.0|9667.0|18781.0|6729.0|58.0|7553.0|8758.0
2247|80000.0|2|1|2|24|0|0|0|0|0|31815.0|30672.0|33185.0|28600.0|29101.0|28939.0|4038.0|3199.0|914.0|850.0|2055.0|8318.0
1171|240000.0|1|1|1|35|-2|-2|-2|-2|-2|2007.0|21790.0|17102.0|13367.0|22659.0|22707.0|21817.0|1120.0|13434.0|22772.0|22820.0|8050.0
11539|70000.0|2|2|2|49|-1|-1|0|-1|0|390.0|390.0|772.0|390.0|780.0|390.0|390.0|772.0|8.0|780.0|0.0|989.0
28033|360000.0|1|1|2|29|2|-1|0|0|-1|6167.0|3506.0|10845.0|8336.0|5878.0|12903.0|17.0|10859.0|380.0|187.0|12966.0|1038.0
28630|150000.0|1|2|2|33|0|2|2|2|2|53224.0|57297.0|52714.0|56329.0|57311.0|56265.0|5000.0|0.0|4500.0|2500.0|0.0|2500.0
8220|20000.0|1|2|1|53|-2|-2|-2|-2|-2|35419.0|31195.0|26849.0|23060.0|23060.0|-129.0|0.0|0.0|0.0|0.0|129.0|18143.0
9351|50000.0|1|2|2|23|-1|0|0|-1|-1|2165.0|14796.0|20816.0|11804.0|1420.0|0.0|15000.0|20300.0|9500.0|1420.0|0.0|0.0
26969|50000.0|2|1|2|23|0|-1|0|0|0|9861.0|6486.0|2636.0|4652.0|6390.0|8880.0|1000.0|2636.0|2500.0|2128.0|2880.0|390.0
27927|230000.0|2|3|1|39|2|-1|2|-1|0|6499.0|4791.0|4858.0|316.0|316.0|316.0|0.0|4858.0|0.0|632.0|0.0|2468.0
14022|150000.0|2|1|2|31|0|0|-1|0|0|10778.0|6798.0|6221.0|4711.0|6711.0|6711.0|6000.0|3039.0|9050.0|2000.0|0.0|4000.0
19977|20000.0|2|2|2|45|0|-1|2|2|2|13521.0|4964.0|882.0|882.0|914.0|930.0|1000.0|900.0|0.0|182.0|16.0|0.0
1015|150000.0|2|2|1|38|0|0|0|0|0|140133.0|140414.0|141314.0|141000.0|142358.0|143358.0|6601.0|6501.0|5201.0|5501.0|5282.0|5200.0
14509|60000.0|1|2|2|29|2|2|2|2|2|35932.0|35060.0|38176.0|38452.0|39423.0|38660.0|0.0|4000.0|1200.0|1900.0|0.0|2900.0
11172|120000.0|2|2|2|43|2|0|0|0|0|124613.0|121211.0|120920.0|47951.0|41563.0|36779.0|0.0|3507.0|2000.0|2500.0|2000.0|1500.0
26575|50000.0|2|3|2|27|0|0|2|2|2|41991.0|42736.0|45821.0|46767.0|45886.0|48701.0|1720.0|3805.0|2000.0|0.0|3581.0|0.0
6011|120000.0|1|1|2|31|-1|-1|-1|-1|-2|15665.0|2647.0|10293.0|3600.0|0.0|0.0|2647.0|10363.0|3600.0|0.0|0.0|0.0
18091|450000.0|2|1|2|30|0|0|0|0|0|46244.0|32387.0|30976.0|29455.0|30012.0|20109.0|1599.0|1311.0|2000.0|1000.0|2000.0|647.0
129|50000.0|2|2|1|56|0|0|0|0|0|50586.0|46993.0|33136.0|34475.0|19666.0|19128.0|2000.0|2000.0|2000.0|1000.0|1259.0|1000.0
19018|170000.0|2|2|2|25|0|0|0|0|0|26151.0|24019.0|26013.0|24471.0|23496.0|25333.0|3000.0|5000.0|2000.0|2000.0|5000.0|895.0
2043|280000.0|2|1|2|28|-1|-1|0|0|-1|3678.0|1829.0|10002.0|13476.0|23572.0|14603.0|3658.0|10020.0|10000.0|11000.0|14603.0|3819.0
23879|80000.0|2|2|2|31|2|0|0|2|2|54207.0|52775.0|53906.0|60099.0|61402.0|60272.0|0.0|2000.0|7100.0|2400.0|0.0|4600.0
25547|210000.0|2|1|2|31|2|2|2|0|0|131297.0|128743.0|129104.0|125887.0|112439.0|104537.0|9735.0|4000.0|0.0|4000.0|3850.0|12203.0
20875|20000.0|1|2|2|27|-1|0|-1|-1|-2|1955.0|2530.0|1845.0|3169.0|240.0|930.0|2535.0|1205.0|3274.0|630.0|1080.0|0.0
23223|70000.0|1|1|2|29|-1|0|-1|2|-1|2343.0|14336.0|13155.0|3929.0|1953.0|967.0|15000.0|4000.0|4000.0|0.0|1000.0|1000.0
8839|300000.0|2|1|2|30|-1|-1|-1|-1|-1|6045.0|7151.0|4790.0|3145.0|4274.0|0.0|7157.0|4790.0|3145.0|4274.0|0.0|2215.0
1622|230000.0|1|3|2|41|0|0|0|0|0|9552.0|11376.0|13185.0|14648.0|15419.0|15423.0|2000.0|2000.0|2000.0|1000.0|562.0|2000.0
18758|240000.0|1|2|1|48|-1|-1|-2|-1|-1|3972.0|783.0|0.0|0.0|3853.0|29252.0|783.0|0.0|0.0|3853.0|29252.0|16747.0
1354|140000.0|2|2|2|33|0|0|0|0|0|54279.0|55991.0|59465.0|62855.0|63670.0|67464.0|2615.0|5000.0|5000.0|2455.0|5000.0|5000.0
18255|50000.0|1|2|1|36|0|0|0|0|0|3580.0|4597.0|5757.0|5869.0|5838.0|5971.0|1084.0|1244.0|356.0|212.0|230.0|205.0
25222|290000.0|2|2|1|47|0|0|0|0|0|244377.0|244394.0|244535.0|244518.0|243689.0|241125.0|10000.0|10000.0|10000.0|9009.0|9031.0|9000.0
740|180000.0|2|1|2|25|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19167|90000.0|2|2|1|42|-1|-2|-2|-1|-1|390.0|0.0|-390.0|-780.0|780.0|0.0|0.0|0.0|0.0|1560.0|0.0|0.0
20640|280000.0|1|1|2|37|-1|-1|-1|-1|-1|1695.0|5827.0|10190.0|2355.0|3612.0|586.0|6644.0|10200.0|2355.0|3612.0|4248.0|0.0
5943|100000.0|2|2|2|28|2|2|2|0|0|101080.0|87572.0|92041.0|75461.0|74233.0|76543.0|0.0|7690.0|0.0|2800.0|5700.0|0.0
13502|20000.0|1|2|1|41|0|0|0|0|0|9632.0|10676.0|13702.0|14713.0|15068.0|15425.0|1208.0|3234.0|1245.0|600.0|600.0|600.0
5458|290000.0|2|2|2|24|0|0|0|0|0|262476.0|180959.0|162007.0|143679.0|375499.0|222575.0|8000.0|6500.0|6100.0|235075.0|10047.0|7500.0
18341|80000.0|2|1|2|22|0|0|0|0|0|48305.0|48823.0|41495.0|36733.0|27692.0|27872.0|1739.0|1701.0|1439.0|980.0|1005.0|1216.0
10721|50000.0|1|2|2|43|0|0|0|0|0|50665.0|50854.0|47862.0|20246.0|20321.0|20387.0|1940.0|1407.0|704.0|730.0|796.0|520.0
594|200000.0|2|3|1|29|0|0|0|0|0|203621.0|203424.0|199728.0|195609.0|131981.0|131294.0|7464.0|7889.0|6600.0|4602.0|4900.0|4726.0
21520|280000.0|1|1|2|29|-2|-2|-2|-2|-2|10660.0|5123.0|8467.0|2510.0|591.0|14994.0|5123.0|8467.0|2510.0|591.0|14994.0|5000.0
23246|50000.0|1|2|1|30|0|0|0|0|0|14040.0|14903.0|7288.0|6662.0|4920.0|6060.0|1152.0|1032.0|166.0|149.0|2000.0|68.0
12262|150000.0|2|1|2|34|-1|-2|-1|0|-1|900.0|0.0|0.0|740.0|740.0|545.0|0.0|0.0|740.0|0.0|545.0|550.0
16685|500000.0|2|1|2|37|0|0|0|0|0|20181.0|21197.0|23839.0|24869.0|27437.0|31957.0|1358.0|3000.0|1432.0|3000.0|5000.0|5000.0
23805|250000.0|2|1|1|43|-1|-1|0|0|-1|17454.0|-50.0|45297.0|17371.0|11481.0|5922.0|24890.0|48394.0|0.0|5461.0|15000.0|6000.0
21732|20000.0|1|3|1|62|3|2|2|2|2|17072.0|16505.0|17242.0|16668.0|17972.0|18316.0|0.0|1300.0|0.0|1586.0|780.0|800.0
13937|370000.0|2|3|1|46|-2|-2|-2|-2|-2|6370.0|2110.0|10086.0|804.0|4577.0|-10.0|2120.0|10136.0|808.0|4599.0|0.0|2150.0
