CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
19949|30000.0|2|1|2|29|-1|-1|2|0|1533.0|3897.0|6978.0|4081.0|3686.0|3897.0|4081.0|0.0|155.0|96.0
6638|50000.0|1|3|2|42|2|2|2|-1|1974.0|1250.0|1400.0|700.0|550.0|0.0|700.0|0.0|550.0|1100.0
24152|240000.0|2|1|1|32|-2|-2|-2|-2|1202.0|3227.0|4039.0|1776.0|1513.0|3236.0|4051.0|1781.0|1517.0|3630.0
11825|180000.0|2|1|1|39|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9741|120000.0|2|2|2|25|2|2|2|2|120822.0|109887.0|116313.0|119311.0|117167.0|0.0|8272.0|5000.0|0.0|4400.0
15406|280000.0|2|2|2|30|-1|0|0|0|-86.0|4414.0|64183.0|61001.0|60601.0|4500.0|60000.0|1244.0|2000.0|4000.0
24722|130000.0|1|1|2|29|-1|0|0|-1|6247.0|59904.0|81838.0|37422.0|15365.0|59904.0|30000.0|10000.0|15365.0|10778.0
1536|200000.0|1|1|2|27|-1|-1|-1|-1|76287.0|22869.0|30268.0|54466.0|37127.0|22946.0|30684.0|54589.0|37208.0|55031.0
15868|130000.0|2|1|2|26|-1|-1|-1|-1|1271.0|1205.0|1798.0|299.0|1280.0|1205.0|1798.0|299.0|1280.0|3368.0
22324|150000.0|2|1|1|29|2|0|0|0|20625.0|17443.0|21649.0|22045.0|18814.0|2.0|5000.0|2000.0|1500.0|2107.0
5172|200000.0|1|3|1|44|0|0|0|0|121668.0|67240.0|69798.0|72243.0|75277.0|11000.0|5000.0|5000.0|5000.0|3000.0
4375|150000.0|1|2|1|24|-1|-1|-1|0|0.0|435.0|0.0|81824.0|83101.0|870.0|0.0|82259.0|3018.0|3102.0
7132|220000.0|2|3|1|38|0|0|0|0|111593.0|99170.0|98437.0|91222.0|94061.0|4604.0|3497.0|4000.0|4214.0|3404.0
11159|90000.0|2|1|2|27|-1|0|0|-2|2122.0|1897.0|1190.0|0.0|0.0|1897.0|0.0|0.0|0.0|0.0
17585|100000.0|2|1|2|27|0|0|0|0|41876.0|42699.0|44020.0|44588.0|45521.0|1800.0|2032.0|1600.0|1652.0|1734.0
9635|330000.0|1|2|1|38|0|0|0|0|177959.0|175259.0|153562.0|157072.0|158516.0|6000.0|5600.0|6000.0|6000.0|6000.0
21136|170000.0|2|1|1|41|0|0|0|0|138507.0|136176.0|61000.0|59477.0|44218.0|4742.0|2022.0|2076.0|1776.0|10433.0
25244|180000.0|2|3|1|26|0|-2|-2|-2|20233.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3316|30000.0|1|2|1|25|-2|-1|2|2|29910.0|0.0|25919.0|26383.0|25691.0|0.0|25919.0|1000.0|0.0|19283.0
14488|230000.0|2|2|2|25|2|0|0|0|222761.0|197630.0|172058.0|174123.0|178052.0|0.0|7556.0|6219.0|6721.0|7074.0
6459|180000.0|1|1|2|38|2|0|0|0|124233.0|125768.0|126202.0|127677.0|99764.0|5000.0|4200.0|3000.0|5000.0|2000.0
22299|190000.0|2|1|2|26|0|0|0|0|106428.0|109736.0|111487.0|114878.0|118541.0|6500.0|5000.0|5117.0|5644.0|4767.0
26795|560000.0|2|2|1|45|0|0|0|0|382010.0|379652.0|387706.0|334908.0|341884.0|13510.0|14292.0|11553.0|12130.0|11703.0
12539|150000.0|1|1|2|33|0|0|0|0|23168.0|23320.0|24085.0|24149.0|3323.0|1200.0|965.0|64.0|509.0|8399.0
18272|210000.0|2|1|2|37|-1|-1|0|0|1570.0|17036.0|73158.0|46823.0|1427.0|17036.0|73158.0|936.0|29.0|630.0
8236|150000.0|2|2|1|32|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4422|260000.0|1|1|2|28|-1|-1|-1|-1|37785.0|3780.0|3202.0|3754.0|848.0|3780.0|3202.0|4000.0|848.0|5795.0
24038|50000.0|2|2|2|31|-1|-1|-1|-1|1334.0|3962.0|0.0|660.0|1840.0|3962.0|0.0|660.0|1840.0|0.0
217|280000.0|2|2|1|47|0|0|0|-1|26610.0|24910.0|20133.0|5821.0|143866.0|1910.0|1133.0|821.0|155681.0|4785.0
5284|230000.0|2|3|2|42|-1|-1|-1|-1|0.0|324.0|0.0|2600.0|3007.0|324.0|0.0|2600.0|3407.0|200.0
2306|40000.0|1|2|3|41|0|0|0|0|38490.0|38224.0|37764.0|38029.0|32179.0|1890.0|2000.0|1104.0|948.0|337.0
22276|210000.0|2|2|2|24|0|0|0|0|96920.0|98562.0|100329.0|103697.0|91408.0|3507.0|3334.0|4723.0|3418.0|2682.0
20680|20000.0|1|3|2|24|0|0|0|0|12188.0|12904.0|14217.0|14360.0|16140.0|1220.0|1533.0|676.0|2177.0|559.0
23123|500000.0|2|2|1|53|-1|-1|0|-1|17481.0|12021.0|132906.0|122256.0|37380.0|12021.0|132906.0|0.0|37380.0|3500.0
28375|360000.0|2|1|2|28|-1|-1|-1|-2|420.0|0.0|742.0|0.0|0.0|0.0|742.0|0.0|0.0|198.0
26139|240000.0|1|1|1|33|0|0|0|0|170978.0|172217.0|163786.0|81611.0|79817.0|8400.0|7000.0|3000.0|2900.0|3100.0
10505|100000.0|2|2|1|27|0|0|0|2|79254.0|80910.0|83072.0|87774.0|90579.0|2929.0|3500.0|6100.0|4367.0|0.0
6873|210000.0|2|1|2|42|-1|-1|-1|-2|24255.0|7838.0|7139.0|-320.0|-320.0|7862.0|7146.0|0.0|0.0|32000.0
7307|230000.0|2|2|1|32|0|0|0|-2|1766.0|2720.0|3720.0|0.0|0.0|1000.0|1000.0|0.0|0.0|44752.0
16262|30000.0|1|3|2|23|0|0|0|0|29144.0|30419.0|30097.0|25887.0|25707.0|2033.0|1420.0|0.0|92.0|0.0
11369|50000.0|2|1|1|50|2|2|2|2|39511.0|40582.0|41316.0|41998.0|42674.0|2000.0|1700.0|1662.0|1493.0|0.0
12251|90000.0|1|2|1|52|2|2|2|2|92152.0|86671.0|91280.0|85868.0|91047.0|0.0|6800.0|0.0|6500.0|0.0
16395|180000.0|2|2|3|43|0|0|0|0|172920.0|176711.0|127004.0|114179.0|129622.0|10264.0|4598.0|9600.0|20000.0|5000.0
7147|50000.0|2|2|1|26|0|0|-1|2|22247.0|22493.0|660.0|1979.0|836.0|1650.0|0.0|1979.0|0.0|1320.0
23298|120000.0|2|2|1|26|-1|-1|-1|-1|11433.0|7823.0|0.0|4913.0|7023.0|7823.0|0.0|4913.0|7023.0|2176.0
22462|240000.0|2|1|1|29|0|-1|0|0|21409.0|17833.0|194043.0|194991.0|192800.0|1000.0|194043.0|6530.0|7000.0|7000.0
3012|100000.0|2|1|2|28|0|0|0|0|21226.0|22573.0|23596.0|24068.0|24679.0|2000.0|1400.0|863.0|1000.0|2000.0
19795|140000.0|2|2|2|31|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25579|450000.0|1|2|1|55|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9567|20000.0|1|2|2|25|2|0|0|0|7543.0|7255.0|3887.0|5887.0|0.0|28.0|0.0|2000.0|0.0|0.0
19967|140000.0|2|1|2|32|0|0|0|0|32163.0|20421.0|19573.0|11611.0|0.0|1476.0|2140.0|1000.0|0.0|0.0
10567|20000.0|1|1|2|22|0|0|0|0|16625.0|17924.0|18674.0|15452.0|15882.0|3006.0|3007.0|489.0|2110.0|2201.0
6279|400000.0|2|1|2|33|-1|-1|-1|-1|31313.0|8744.0|11640.0|41432.0|20075.0|8853.0|11816.0|41432.0|20974.0|44135.0
28084|380000.0|2|1|2|33|0|0|0|0|88898.0|63203.0|44889.0|44276.0|31799.0|8009.0|7000.0|6000.0|10500.0|8500.0
7674|240000.0|2|1|1|45|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6253|350000.0|1|2|1|51|0|0|0|0|107315.0|355925.0|353074.0|223209.0|207743.0|340000.0|20000.0|9000.0|8000.0|14000.0
20969|210000.0|2|3|1|44|-2|-2|-2|-2|13462.0|17706.0|0.0|5646.0|14793.0|17706.0|0.0|5646.0|14793.0|7376.0
12615|10000.0|1|2|2|24|2|0|0|3|7327.0|7065.0|8058.0|9433.0|9008.0|0.0|1125.0|1500.0|0.0|0.0
28791|60000.0|2|2|1|40|2|0|0|0|58381.0|56363.0|47940.0|30134.0|31144.0|0.0|3000.0|1083.0|1500.0|1500.0
11874|180000.0|2|2|1|33|-1|0|0|0|0.0|174.0|1974.0|3462.0|4114.0|174.0|1800.0|2600.0|2000.0|3500.0
4343|460000.0|2|2|2|33|-1|-1|-2|-1|0.0|3352.0|0.0|0.0|44849.0|3352.0|0.0|0.0|44849.0|0.0
17324|30000.0|1|3|2|28|0|0|-1|-1|10030.0|9019.0|7970.0|1479.0|1635.0|1159.0|1000.0|1479.0|1635.0|780.0
14604|50000.0|1|5|2|26|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6707|80000.0|2|2|2|26|0|0|0|0|57301.0|58017.0|56556.0|57890.0|58657.0|2014.0|1985.0|3000.0|3001.0|2266.0
6073|110000.0|2|2|2|59|0|0|0|0|126322.0|59115.0|57149.0|54180.0|51796.0|3804.0|1857.0|1840.0|1832.0|1648.0
18082|200000.0|2|2|2|28|2|2|2|2|167214.0|180484.0|176111.0|184620.0|189518.0|16000.0|0.0|13000.0|8000.0|0.0
19882|180000.0|2|2|2|35|0|0|0|0|160979.0|165896.0|145300.0|152877.0|156074.0|10092.0|10000.0|10000.0|10000.0|5000.0
6371|50000.0|1|2|2|26|-1|-1|-1|-1|385.0|11500.0|2756.0|7000.0|12025.0|11615.0|2756.0|7000.0|12025.0|1880.0
23729|160000.0|2|2|1|34|2|2|0|0|77290.0|72681.0|66526.0|66893.0|66637.0|4500.0|2500.0|3000.0|3000.0|4000.0
10310|50000.0|2|2|1|30|0|0|-2|-2|30753.0|6680.0|0.0|0.0|0.0|1000.0|0.0|0.0|0.0|0.0
24782|110000.0|1|2|1|30|2|2|2|2|90585.0|89555.0|87410.0|85576.0|84021.0|3800.0|3000.0|3100.0|3000.0|3000.0
17832|470000.0|2|2|1|36|0|-1|-1|-1|1593.0|1518.0|285.0|688.0|2100.0|1000.0|285.0|688.0|2100.0|1014.0
6715|310000.0|1|1|1|43|0|0|2|0|256157.0|261550.0|285233.0|280905.0|272240.0|11300.0|29841.0|69.0|9980.0|9546.0
2518|20000.0|2|3|2|49|0|0|0|0|20154.0|18957.0|19334.0|19373.0|19460.0|2000.0|666.0|714.0|810.0|600.0
15323|200000.0|2|2|1|41|0|0|0|0|43764.0|44030.0|48466.0|49183.0|46919.0|2000.0|5000.0|2000.0|3000.0|3000.0
25646|30000.0|1|2|1|42|2|0|0|0|20940.0|20306.0|20965.0|21625.0|22055.0|0.0|1000.0|1000.0|790.0|816.0
510|10000.0|2|1|2|27|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
20598|340000.0|2|3|1|28|-1|0|0|-1|3629.0|29052.0|50832.0|30272.0|11253.0|29052.0|30000.0|5034.0|11253.0|86069.0
4185|150000.0|2|6|2|40|0|0|0|-2|164305.0|156201.0|149975.0|0.0|0.0|3173.0|3749.0|0.0|0.0|0.0
14720|100000.0|2|2|1|32|0|0|0|0|60868.0|60652.0|58338.0|56849.0|45744.0|4800.0|2000.0|2000.0|2000.0|2000.0
25059|30000.0|1|2|1|39|0|0|0|2|19643.0|20721.0|21867.0|24291.0|23766.0|1700.0|1800.0|3100.0|0.0|565.0
24685|360000.0|2|2|2|28|-2|-2|-2|-2|-307.0|-307.0|-307.0|-307.0|-307.0|0.0|0.0|0.0|307.0|0.0
14851|220000.0|2|1|1|54|-1|-1|-1|-1|0.0|788.0|0.0|349.0|600.0|788.0|0.0|349.0|600.0|0.0
23528|120000.0|2|2|1|25|0|0|0|0|43007.0|33481.0|28563.0|24065.0|2802.0|3194.0|1200.0|6206.0|0.0|310.0
18199|50000.0|2|1|1|40|-2|-2|-2|-2|1470.0|0.0|0.0|591.0|426.0|0.0|0.0|591.0|426.0|595.0
11332|350000.0|2|2|1|50|0|0|0|0|267494.0|205636.0|203844.0|204114.0|207448.0|9219.0|8797.0|8004.0|10012.0|10006.0
10888|180000.0|2|1|2|33|-1|-1|-1|-1|1550.0|4278.0|331.0|3456.0|11964.0|4278.0|334.0|3456.0|11964.0|5690.0
23284|180000.0|2|1|2|32|-2|-2|-2|-2|228.0|1540.0|0.0|0.0|0.0|1541.0|0.0|0.0|0.0|0.0
25919|470000.0|1|3|1|47|0|0|0|0|129341.0|106390.0|82181.0|79402.0|72121.0|30002.0|20000.0|40000.0|35000.0|40000.0
19570|280000.0|2|1|2|27|-1|-1|-1|-1|2000.0|400.0|0.0|1398.0|4626.0|400.0|0.0|1398.0|4626.0|0.0
7568|130000.0|1|2|2|33|3|2|0|0|21459.0|20832.0|21386.0|22227.0|23466.0|0.0|1200.0|1200.0|1600.0|1500.0
9572|20000.0|1|1|2|22|0|0|0|0|15432.0|16252.0|14877.0|9487.0|-5910.0|1200.0|298.0|5390.0|4000.0|9666.0
14722|430000.0|1|3|1|36|0|0|0|0|39897.0|48916.0|52021.0|27796.0|29340.0|10000.0|4000.0|1500.0|2000.0|2000.0
4830|200000.0|2|2|2|38|0|2|-1|0|9733.0|7078.0|1195.0|43115.0|43869.0|2395.0|0.0|45000.0|1600.0|2000.0
999|70000.0|1|3|1|40|0|0|0|-1|31059.0|23283.0|11523.0|23516.0|1600.0|1278.0|1000.0|235.0|1600.0|4316.0
5084|20000.0|2|2|1|29|2|3|3|2|17825.0|20234.0|20510.0|19897.0|19900.0|3000.0|900.0|0.0|500.0|0.0
23802|60000.0|2|2|1|48|0|0|0|0|50980.0|51874.0|51808.0|16941.0|17295.0|2100.0|1400.0|600.0|1000.0|1000.0
28913|20000.0|1|3|2|24|-1|0|0|0|390.0|8595.0|7454.0|7208.0|0.0|8595.0|149.0|144.0|0.0|780.0
13500|430000.0|1|1|1|48|-2|-2|-2|-2|52213.0|46935.0|0.0|46987.0|882.0|46935.0|0.0|46987.0|882.0|0.0
19946|750000.0|2|3|1|40|-1|-1|-1|-1|15344.0|3329.0|38488.0|9777.0|66692.0|3691.0|38679.0|9825.0|67024.0|76641.0
20498|120000.0|1|1|2|29|0|0|0|0|98232.0|150952.0|77639.0|79966.0|61248.0|3400.0|6000.0|3200.0|4000.0|845.0
14749|130000.0|2|1|1|32|2|2|2|2|115922.0|117545.0|114168.0|121621.0|124168.0|5000.0|0.0|9500.0|4700.0|0.0
9128|300000.0|2|1|2|35|-2|-2|-1|-1|0.0|0.0|0.0|150000.0|0.0|0.0|0.0|150000.0|0.0|267.0
7360|300000.0|2|1|2|26|-1|-1|-1|-1|1946.0|790.0|3569.0|657.0|0.0|790.0|3569.0|657.0|0.0|3412.0
18957|310000.0|2|2|2|28|0|0|0|0|314131.0|301646.0|292673.0|253269.0|256259.0|10979.0|10950.0|9281.0|9304.0|9885.0
19116|50000.0|2|1|2|29|0|0|0|0|28797.0|16068.0|16387.0|16882.0|17350.0|2000.0|582.0|754.0|893.0|943.0
5198|210000.0|2|3|1|37|-2|-2|-2|-2|109115.0|101912.0|62959.0|60767.0|41150.0|5000.0|2500.0|2800.0|2000.0|0.0
16513|30000.0|2|3|2|26|0|0|-1|-1|29717.0|28812.0|28762.0|10404.0|8578.0|1200.0|1020.0|10404.0|51000.0|0.0
25362|90000.0|2|1|2|24|0|0|0|0|88054.0|90370.0|26420.0|27398.0|28295.0|4444.0|1420.0|1398.0|1345.0|3265.0
15561|50000.0|2|1|2|24|0|0|0|2|13994.0|15020.0|16335.0|17040.0|16625.0|1256.0|1571.0|1276.0|0.0|624.0
14631|140000.0|2|2|2|32|0|0|0|0|135505.0|137629.0|120147.0|122247.0|122574.0|5000.0|4300.0|5000.0|5158.0|4200.0
28512|400000.0|1|1|1|35|-2|-2|-2|-2|12165.0|7062.0|8833.0|7659.0|5676.0|7135.0|8891.0|7704.0|5728.0|4070.0
6397|360000.0|1|1|2|30|-1|2|-1|-1|428.0|5306.0|3603.0|604.0|14850.0|5306.0|0.0|604.0|14850.0|2403.0
21684|500000.0|1|1|1|43|0|0|0|0|126860.0|129576.0|129863.0|120781.0|98163.0|4787.0|4745.0|4256.0|3321.0|3326.0
3355|480000.0|2|2|1|31|0|0|0|0|21960.0|20885.0|19949.0|23031.0|27176.0|5000.0|795.0|5000.0|5000.0|10000.0
8441|120000.0|2|3|1|37|0|2|0|0|20836.0|23562.0|22890.0|23189.0|23521.0|3377.0|0.0|976.0|855.0|1011.0
28631|280000.0|2|3|1|46|0|0|0|0|107768.0|111858.0|83428.0|73908.0|81908.0|5000.0|10000.0|0.0|8000.0|0.0
19228|30000.0|2|1|2|26|0|0|0|-1|29586.0|29412.0|18587.0|1558.0|4681.0|1331.0|49.0|5.0|5363.0|8.0
18582|300000.0|1|1|2|34|-1|0|-1|-1|0.0|13001.0|12601.0|19595.0|203.0|13001.0|0.0|19595.0|203.0|0.0
17109|390000.0|1|1|2|47|-2|-1|-1|-1|0.0|0.0|2582.0|128.0|6273.0|0.0|2582.0|128.0|6273.0|0.0
18918|50000.0|1|2|1|43|0|0|2|0|4254.0|6955.0|9486.0|9191.0|12524.0|2962.0|5191.0|0.0|3500.0|3000.0
28150|360000.0|1|1|1|51|-1|-1|-1|-1|5608.0|923.0|12886.0|489.0|172.0|927.0|12950.0|491.0|173.0|7144.0
9238|240000.0|2|2|1|46|0|0|-2|-2|240715.0|246000.0|-150.0|-150.0|-150.0|10950.0|0.0|0.0|0.0|672.0
28526|30000.0|2|2|2|23|0|0|0|0|23018.0|24630.0|24813.0|25333.0|25911.0|2000.0|888.0|920.0|1000.0|2000.0
9799|210000.0|2|2|1|56|-1|-1|-1|-1|6655.0|6355.0|18543.0|6022.0|1334.0|6359.0|18543.0|6022.0|1334.0|3864.0
16305|250000.0|1|2|1|52|2|0|0|2|33288.0|32459.0|34600.0|36539.0|38287.0|0.0|3000.0|2500.0|2500.0|0.0
7802|40000.0|2|1|2|24|0|0|0|0|32343.0|39717.0|37263.0|35224.0|34111.0|8017.0|7000.0|4000.0|5000.0|5000.0
26174|60000.0|1|3|3|43|0|0|0|0|66657.0|63553.0|59633.0|55689.0|52778.0|3000.0|2125.0|2007.0|3000.0|1758.0
4200|200000.0|2|1|2|28|-1|0|-1|0|5322.0|7756.0|4792.0|3107.0|17423.0|7756.0|0.0|38700.0|16724.0|6393.0
4544|500000.0|2|3|1|38|-2|-2|-2|-2|-40.0|-40.0|-40.0|7980.0|20603.0|0.0|0.0|8020.0|20706.0|36759.0
2181|210000.0|2|2|1|47|-1|-1|-1|-1|561.0|2607.0|3586.0|3676.0|4095.0|2617.0|3591.0|3680.0|4095.0|8699.0
7145|70000.0|2|1|2|43|2|2|0|0|57964.0|59452.0|57771.0|44043.0|45175.0|3000.0|17.0|2000.0|2000.0|2000.0
19825|10000.0|1|2|1|37|0|0|-1|-1|6399.0|4634.0|5388.0|780.0|0.0|1246.0|1000.0|780.0|0.0|390.0
23863|100000.0|1|2|1|31|-1|0|0|-1|1000.0|3000.0|2000.0|1000.0|1150.0|3000.0|0.0|0.0|1150.0|0.0
21750|270000.0|2|1|2|36|-1|-1|-1|-1|3833.0|9791.0|10532.0|6559.0|500.0|9791.0|10532.0|6559.0|500.0|961.0
6592|20000.0|1|3|2|25|0|0|0|0|14413.0|15781.0|15939.0|16271.0|16590.0|1609.0|717.0|738.0|740.0|789.0
20885|60000.0|1|2|1|40|0|0|0|0|58139.0|59461.0|37170.0|18464.0|15822.0|2538.0|1000.0|2000.0|1000.0|1000.0
9140|230000.0|2|5|2|52|0|0|0|0|156687.0|153635.0|74503.0|46254.0|141916.0|6015.0|2663.0|5015.0|100095.0|5027.0
28241|150000.0|1|3|1|43|-1|-1|-1|-1|390.0|390.0|780.0|1746.0|0.0|390.0|780.0|1746.0|0.0|0.0
5144|130000.0|1|1|2|27|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19680|60000.0|2|3|1|53|2|2|-1|0|498.0|249.0|0.0|58628.0|59550.0|0.0|0.0|115800.0|2141.0|2134.0
8253|20000.0|2|1|2|24|-1|-1|-1|2|15114.0|5831.0|14784.0|961.0|311.0|5831.0|14784.0|961.0|0.0|15735.0
15022|20000.0|2|1|2|23|0|0|-1|-1|342.0|1342.0|1372.0|2037.0|1068.0|1000.0|30.0|2037.0|1218.0|462.0
19264|50000.0|2|2|1|31|-2|-2|-1|0|0.0|0.0|0.0|3251.0|3484.0|0.0|0.0|3251.0|274.0|500.0
12809|500000.0|2|1|2|37|-1|-1|-1|-1|1625.0|517.0|0.0|1450.0|2668.0|517.0|0.0|1450.0|2668.0|1480.0
11497|380000.0|1|1|1|40|0|0|0|0|233357.0|236292.0|237176.0|236379.0|239221.0|9000.0|10021.0|10000.0|10000.0|10000.0
21615|140000.0|2|2|2|23|0|0|0|0|45173.0|39585.0|36189.0|21772.0|21417.0|1559.0|2000.0|1003.0|1000.0|1002.0
24340|90000.0|1|1|2|32|-1|-1|-1|2|1485.0|25558.0|1443.0|1677.0|1480.0|25572.0|1443.0|257.0|0.0|58.0
5487|30000.0|1|5|2|23|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24373|50000.0|2|2|1|29|2|0|0|0|50044.0|46543.0|19359.0|17850.0|18203.0|5.0|661.0|770.0|800.0|763.0
26381|50000.0|1|2|2|32|0|0|0|0|27311.0|41032.0|29626.0|26328.0|28475.0|29000.0|1027.0|1300.0|2600.0|1280.0
10786|240000.0|2|1|2|33|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9460|100000.0|1|3|1|51|-1|0|0|0|37295.0|96251.0|36221.0|36424.0|37791.0|100044.0|2000.0|2000.0|2000.0|3000.0
28278|180000.0|2|2|1|41|0|0|0|0|99925.0|102359.0|96462.0|96846.0|95549.0|5024.0|4300.0|3500.0|4000.0|4000.0
27724|360000.0|1|2|1|38|-1|-1|2|-1|546.0|-150.0|1692.0|846.0|846.0|0.0|2538.0|0.0|846.0|696.0
19392|100000.0|1|2|1|35|-1|-1|-1|-1|291.0|291.0|291.0|291.0|502.0|291.0|291.0|291.0|502.0|80.0
4301|60000.0|2|3|1|33|0|0|2|0|54833.0|56105.0|59338.0|57870.0|57884.0|2750.0|4850.0|0.0|2180.0|2400.0
4351|210000.0|1|2|1|31|2|-1|-1|-1|2488.0|740.0|2048.0|740.0|740.0|0.0|2048.0|740.0|740.0|740.0
7459|290000.0|2|3|1|48|0|-1|-1|-1|274764.0|225000.0|16635.0|15000.0|47143.0|25000.0|16635.0|15000.0|47143.0|2088.0
11255|180000.0|1|2|2|26|2|0|0|2|132185.0|126527.0|126407.0|131572.0|127154.0|5.0|5008.0|10006.0|10.0|5004.0
6169|120000.0|2|2|2|23|0|0|0|0|115653.0|108971.0|83592.0|22321.0|32150.0|5000.0|5000.0|2000.0|20000.0|10000.0
13262|150000.0|2|1|2|45|-2|-2|-2|-2|101.0|0.0|0.0|0.0|399.0|0.0|0.0|0.0|399.0|0.0
17186|150000.0|2|2|2|28|0|0|0|0|89610.0|86738.0|75859.0|74108.0|75898.0|4021.0|2500.0|3000.0|2800.0|1700.0
9683|230000.0|2|1|1|36|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3540|250000.0|1|3|1|51|-2|-2|-2|-2|2482.0|-18.0|-18.0|-18.0|-18.0|0.0|0.0|0.0|0.0|0.0
6178|50000.0|2|3|1|46|0|0|2|-1|58544.0|56850.0|4359.0|816.0|766.0|3000.0|1218.0|0.0|1000.0|2934.0
6275|210000.0|2|1|2|25|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
688|120000.0|2|2|1|42|0|0|0|0|95129.0|172957.0|85332.0|87103.0|71237.0|3002.0|3177.0|3271.0|2702.0|2620.0
5522|80000.0|2|1|1|38|-1|-1|-1|-1|6259.0|1393.0|1627.0|5189.0|10747.0|1393.0|1627.0|5189.0|10747.0|4412.0
23197|110000.0|1|1|2|25|0|0|0|0|89434.0|91389.0|92003.0|95614.0|93399.0|4304.0|4004.0|6007.0|4003.0|5017.0
5615|80000.0|2|1|1|41|0|0|-2|-2|13007.0|3537.0|0.0|0.0|0.0|1000.0|0.0|0.0|0.0|0.0
25749|150000.0|2|1|2|32|0|0|0|-1|14045.0|13155.0|15183.0|11498.0|2392.0|1030.0|5183.0|0.0|2392.0|7007.0
14325|300000.0|2|2|2|41|-1|-1|-1|-1|43909.0|27785.0|5221.0|1278.0|3245.0|27863.0|5234.0|1278.0|3245.0|22.0
2100|360000.0|2|2|2|35|-1|-1|0|-1|0.0|22190.0|21416.0|6854.0|357.0|22190.0|21416.0|1545.0|357.0|357.0
7380|100000.0|1|1|1|42|0|0|0|0|98437.0|98480.0|63372.0|39138.0|39857.0|3100.0|2000.0|1600.0|1500.0|2000.0
1042|170000.0|1|2|1|38|-1|-1|-1|0|21770.0|11507.0|715.0|3282.0|715.0|11572.0|3282.0|3282.0|0.0|3122.0
15245|30000.0|2|1|2|25|0|0|0|0|27421.0|28573.0|29222.0|28451.0|27270.0|1600.0|1500.0|1000.0|1000.0|1200.0
2683|200000.0|2|1|2|30|-2|-1|0|-1|0.0|324.0|3741.0|1374.0|2932.0|324.0|3741.0|0.0|3118.0|0.0
29627|120000.0|2|3|1|37|-2|-2|-2|-1|448.0|0.0|0.0|0.0|10614.0|0.0|0.0|0.0|10614.0|0.0
24928|260000.0|2|1|2|31|-1|-1|-1|0|933.0|2218.0|4068.0|9829.0|21270.0|2220.0|4068.0|9829.0|11680.0|553.0
3413|300000.0|2|2|1|26|-1|-1|-1|-1|316.0|316.0|316.0|316.0|466.0|316.0|316.0|316.0|466.0|316.0
27166|340000.0|1|2|1|38|-1|-1|-1|0|5190.0|612.0|1429.0|19513.0|19650.0|612.0|1429.0|19513.0|3000.0|3000.0
24119|100000.0|2|2|1|28|0|0|0|0|98226.0|98295.0|100406.0|100430.0|101392.0|3576.0|3754.0|3806.0|3796.0|4000.0
12415|200000.0|2|1|1|34|-1|-2|-2|-1|18168.0|10274.0|4726.0|4484.0|4745.0|10274.0|4726.0|4490.0|4745.0|1283.0
20748|10000.0|2|1|2|23|7|7|7|6|2400.0|2400.0|2400.0|2400.0|1800.0|0.0|0.0|0.0|0.0|0.0
29363|470000.0|2|1|2|35|0|0|0|0|39348.0|43806.0|48213.0|52585.0|56883.0|5000.0|5000.0|5000.0|5000.0|5000.0
2220|300000.0|2|2|2|31|0|0|0|0|8785.0|10282.0|11797.0|15571.0|17303.0|2000.0|2000.0|4000.0|2000.0|3000.0
18106|310000.0|2|1|2|28|0|0|0|0|152037.0|166900.0|154297.0|146844.0|146883.0|50120.0|30000.0|20000.0|5807.0|5800.0
12881|60000.0|1|1|1|34|0|0|0|0|38785.0|39803.0|40837.0|41783.0|42689.0|1966.0|2000.0|1600.0|1600.0|1600.0
13888|250000.0|2|2|2|38|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
