CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_4|PAY_5|PAY_6|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
23659|160000.0|2|2|2|27|-1|-1|0|5215.0|4115.0|3921.0|3421.0|1000.0|22200.0|2000.0|149763.0
3035|220000.0|2|1|1|36|0|0|0|216513.0|196219.0|200117.0|204312.0|7123.0|7162.0|7419.0|7462.0
20079|510000.0|1|1|1|35|0|-2|-1|3700.0|0.0|0.0|102097.0|0.0|0.0|102097.0|3509.0
17013|460000.0|2|1|2|29|0|0|0|160223.0|160894.0|165246.0|169983.0|7000.0|7002.0|8007.0|8038.0
2858|180000.0|1|1|1|45|-1|-1|-1|7226.0|5060.0|2832.0|1890.0|5060.0|2832.0|1890.0|2576.0
28154|50000.0|2|2|2|27|0|0|0|32904.0|28864.0|29708.0|29921.0|2000.0|3010.0|2000.0|1100.0
5419|220000.0|2|1|2|32|-2|-2|-2|33260.0|9142.0|15687.0|9148.0|9203.0|15765.0|9194.0|11317.0
3224|200000.0|1|1|1|34|-1|-1|-1|390.0|3672.0|390.0|390.0|3672.0|390.0|390.0|390.0
29842|20000.0|2|2|1|35|2|0|0|18411.0|17809.0|18009.0|16595.0|0.0|765.0|700.0|774.0
21795|180000.0|1|2|2|31|-1|-1|-1|4333.0|3334.0|3334.0|3334.0|3334.0|3334.0|3334.0|3334.0
27217|350000.0|2|1|1|33|-1|-1|-1|1667.0|9737.0|363.0|1112.0|9839.0|363.0|1112.0|1981.0
2165|80000.0|1|2|2|26|0|0|0|16630.0|17055.0|17629.0|18186.0|1000.0|1000.0|1000.0|1000.0
27675|230000.0|2|1|1|38|-1|-2|-2|7234.0|824.0|4690.0|1408.0|828.0|4713.0|1415.0|1820.0
3476|200000.0|1|1|2|31|3|2|2|197509.0|193046.0|194368.0|182903.0|200.0|6100.0|7000.0|0.0
28317|290000.0|2|1|2|25|0|0|0|22149.0|23737.0|13449.0|17963.0|20000.0|3449.0|7000.0|11041.0
23658|50000.0|2|2|1|30|0|0|0|14854.0|14125.0|12176.0|13827.0|1000.0|1000.0|3000.0|1000.0
3827|210000.0|1|2|1|41|0|0|0|86335.0|69670.0|59502.0|119494.0|3600.0|2000.0|2000.0|5000.0
5746|210000.0|2|1|2|31|-1|0|0|1230.0|24531.0|24287.0|22683.0|24531.0|1003.0|479.0|8080.0
16018|210000.0|2|1|1|40|0|0|0|53615.0|55117.0|57192.0|63229.0|3000.0|3000.0|7000.0|2500.0
9663|300000.0|1|1|1|39|-1|-1|2|3283.0|3961.0|24306.0|22644.0|3961.0|24306.0|0.0|7651.0
22336|30000.0|2|2|2|27|0|-1|-1|2946.0|1473.0|1473.0|28058.0|0.0|1473.0|28058.0|1100.0
4195|320000.0|1|2|1|32|-1|0|0|-1327.0|28484.0|47711.0|34755.0|29811.0|20000.0|2386.0|462.0
19471|60000.0|2|3|2|48|0|0|0|39252.0|38051.0|37988.0|38725.0|1700.0|2000.0|1500.0|1600.0
17580|360000.0|2|1|1|35|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|558.0
19884|120000.0|1|1|1|54|-1|0|-1|390.0|1878.0|390.0|930.0|1878.0|0.0|930.0|0.0
6388|160000.0|2|2|2|42|0|0|0|97251.0|98010.0|99669.0|101664.0|3639.0|3762.0|3800.0|3897.0
9467|20000.0|2|2|2|24|0|0|0|18091.0|19431.0|19478.0|17492.0|5000.0|1000.0|2000.0|5000.0
5464|90000.0|2|3|1|53|0|0|0|78994.0|50095.0|48987.0|49519.0|2000.0|3000.0|2000.0|5000.0
306|110000.0|1|2|1|55|0|0|0|107386.0|78268.0|75846.0|75685.0|3012.0|3008.0|3000.0|3069.0
3236|210000.0|2|2|1|42|-2|-2|-2|1835.0|2396.0|0.0|0.0|2396.0|0.0|0.0|0.0
11476|80000.0|2|5|2|27|0|0|0|47411.0|48443.0|49478.0|43264.0|1700.0|1700.0|1700.0|1300.0
23891|150000.0|2|1|1|30|0|-1|2|20950.0|3601.0|696.0|696.0|1.0|696.0|0.0|50348.0
11789|80000.0|2|2|1|39|-1|-1|-1|33890.0|2065.0|5215.0|3745.0|2065.0|5215.0|3745.0|1390.0
7803|410000.0|2|1|2|30|0|0|-1|15106.0|15313.0|10959.0|8341.0|6000.0|0.0|8341.0|17331.0
29002|20000.0|1|3|2|58|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22645|210000.0|1|1|2|38|0|0|0|79503.0|75528.0|72567.0|69502.0|2388.0|3000.0|3000.0|2500.0
204|260000.0|1|2|1|37|0|0|0|21557.0|23186.0|14117.0|15797.0|5055.0|2011.0|4078.0|4522.0
20481|300000.0|2|1|2|26|0|0|0|275061.0|250488.0|250357.0|249990.0|10000.0|9000.0|10000.0|8000.0
14373|80000.0|2|3|1|28|0|0|-2|35017.0|36175.0|0.0|0.0|2000.0|0.0|0.0|0.0
12748|80000.0|2|2|1|35|2|2|2|31250.0|34109.0|34802.0|34108.0|3711.0|1550.0|0.0|1400.0
1519|20000.0|1|2|1|32|2|0|0|20844.0|19362.0|19402.0|19607.0|0.0|850.0|920.0|750.0
17001|10000.0|2|2|2|23|-2|-2|-2|-1000.0|-1000.0|-1000.0|-1000.0|0.0|0.0|0.0|1000.0
17026|200000.0|1|1|2|29|0|0|0|34718.0|32148.0|25380.0|22701.0|7000.0|7000.0|7000.0|295.0
23907|160000.0|2|2|1|40|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
28939|230000.0|2|2|2|31|0|0|2|14718.0|13524.0|15529.0|12936.0|5003.0|3012.0|3.0|3898.0
14129|450000.0|1|1|1|54|-1|-2|-2|419.0|0.0|0.0|0.0|0.0|0.0|0.0|6154.0
22245|500000.0|1|1|2|31|0|0|0|399.0|35528.0|10389.0|0.0|35129.0|0.0|0.0|1307.0
11032|110000.0|1|2|2|28|2|2|0|113676.0|114223.0|110876.0|107710.0|4000.0|0.0|4000.0|3700.0
26070|200000.0|2|2|2|31|-1|-1|-1|6372.0|1957.0|0.0|596.0|1957.0|0.0|596.0|789.0
19442|20000.0|2|2|2|42|2|2|2|19355.0|19554.0|19795.0|19342.0|800.0|683.0|0.0|1500.0
12456|210000.0|2|1|2|29|0|0|0|5542.0|15378.0|18106.0|18804.0|10000.0|3000.0|1000.0|1000.0
23869|70000.0|2|2|2|25|0|2|2|20837.0|22986.0|22319.0|23952.0|2500.0|0.0|2000.0|0.0
537|180000.0|2|1|1|46|-1|-1|-1|14188.0|11926.0|9718.0|34322.0|11949.0|9737.0|34449.0|25691.0
10320|110000.0|1|2|1|30|2|2|2|63853.0|59308.0|60576.0|42784.0|1500.0|2062.0|0.0|7222.0
29023|450000.0|2|1|1|35|-2|-2|-2|0.0|1620.0|0.0|4155.0|1620.0|0.0|4155.0|11089.0
16490|190000.0|2|2|2|36|0|0|0|190411.0|190197.0|180392.0|163922.0|6486.0|6046.0|6069.0|5626.0
10639|50000.0|2|2|2|42|0|-1|-1|49611.0|2190.0|19769.0|19335.0|248.0|20787.0|21402.0|522.0
20368|70000.0|1|2|1|33|0|0|0|23716.0|24124.0|24684.0|25222.0|1100.0|1100.0|1100.0|1103.0
19424|120000.0|2|2|1|29|0|0|0|121895.0|121208.0|121678.0|122067.0|4512.0|4600.0|4600.0|5200.0
13759|210000.0|2|2|1|41|-1|-1|-1|343.0|3763.0|877.0|0.0|3763.0|877.0|0.0|419.0
25655|100000.0|1|2|2|43|0|0|0|47184.0|46836.0|46529.0|47070.0|1641.0|1673.0|1689.0|1754.0
26737|20000.0|1|1|2|25|0|0|0|17839.0|18040.0|18414.0|16213.0|752.0|773.0|772.0|354.0
5576|500000.0|2|5|1|54|0|0|0|359522.0|362412.0|362550.0|359481.0|12821.0|15033.0|12788.0|13000.0
23557|30000.0|2|1|1|28|0|0|0|30945.0|31070.0|30969.0|30620.0|1776.0|1500.0|1100.0|2504.0
23765|230000.0|2|3|2|46|0|0|0|344026.0|160377.0|85681.0|-371.0|20266.0|15120.0|343.0|100014.0
29262|280000.0|1|2|2|32|0|0|0|39070.0|40545.0|42995.0|46278.0|2000.0|3000.0|4000.0|7200.0
20626|230000.0|2|2|2|28|2|2|2|198941.0|201358.0|204067.0|200720.0|7200.0|7500.0|0.0|15079.0
3277|300000.0|2|1|1|41|-1|-1|-2|3050.0|1760.0|0.0|0.0|1760.0|0.0|0.0|891.0
16178|60000.0|2|3|1|59|-1|-1|-1|694.0|694.0|694.0|28948.0|694.0|694.0|28948.0|1044.0
8596|240000.0|1|1|1|34|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|150.0
26232|230000.0|2|1|1|42|0|0|0|145550.0|135626.0|103789.0|108348.0|5065.0|5000.0|10000.0|5000.0
3857|50000.0|1|2|2|27|0|0|0|8000.0|8000.0|10000.0|0.0|0.0|2000.0|0.0|2556.0
21334|110000.0|2|2|2|28|2|2|2|89655.0|90593.0|89025.0|94509.0|3300.0|0.0|7000.0|2300.0
18836|220000.0|1|1|2|32|0|0|0|219202.0|222114.0|173898.0|166686.0|8769.0|6678.0|6053.0|6235.0
17828|10000.0|2|2|2|33|0|0|0|19570.0|19967.0|9908.0|9646.0|532.0|449.0|693.0|10000.0
29986|300000.0|2|2|2|32|0|0|-2|20111.0|8738.0|250.0|0.0|1000.0|250.0|0.0|0.0
2481|140000.0|1|3|2|30|2|2|0|136223.0|113942.0|109652.0|109118.0|7903.0|0.0|4183.0|4213.0
15249|150000.0|1|2|1|43|0|0|0|106500.0|104670.0|55442.0|55936.0|2000.0|2889.0|2700.0|94000.0
27014|210000.0|1|1|2|30|0|-1|-1|1864.0|932.0|932.0|1014.0|0.0|932.0|1014.0|1000.0
23700|280000.0|2|1|1|29|0|0|0|62665.0|63730.0|57916.0|59122.0|2315.0|2103.0|2500.0|2000.0
18951|50000.0|1|3|2|26|0|0|0|28302.0|13881.0|14376.0|15261.0|1500.0|1100.0|1500.0|2000.0
23560|230000.0|2|2|1|34|-2|-2|-2|2528.0|1865.0|1496.0|1873.0|1865.0|1496.0|1873.0|0.0
1783|500000.0|2|1|2|44|0|0|0|212134.0|201014.0|222520.0|208271.0|10012.0|50000.0|10000.0|10000.0
28240|50000.0|1|1|1|47|0|0|0|51636.0|53561.0|53283.0|53057.0|2668.0|1712.0|1762.0|1894.0
28829|120000.0|2|2|1|34|-1|-1|-1|369.0|0.0|7490.0|941.0|55.0|7490.0|941.0|280.0
16812|130000.0|1|3|1|54|0|0|0|127906.0|86109.0|81941.0|84545.0|3029.0|4000.0|5000.0|3300.0
23272|80000.0|2|1|2|23|0|0|0|57806.0|37642.0|46235.0|47110.0|956.0|40000.0|1800.0|1700.0
521|150000.0|2|2|1|36|0|0|-1|45813.0|44309.0|27428.0|2013.0|1200.0|2618.0|2013.0|4724.0
28421|200000.0|1|2|2|32|0|0|0|180357.0|168935.0|88883.0|88973.0|6146.0|3300.0|2476.0|5749.0
952|210000.0|2|2|1|30|0|0|0|153056.0|140518.0|70901.0|72539.0|5696.0|2328.0|2567.0|2531.0
26660|100000.0|2|3|3|51|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2588|70000.0|2|2|2|23|0|0|0|66767.0|65528.0|47888.0|44198.0|2013.0|2003.0|1607.0|1606.0
25210|440000.0|1|1|2|52|0|0|0|410821.0|403658.0|412248.0|456264.0|14500.0|15089.0|51000.0|27000.0
21045|80000.0|2|2|1|40|-1|-1|-1|3234.0|1819.0|1909.0|1909.0|1819.0|2299.0|1909.0|3069.0
27412|250000.0|1|1|2|33|0|0|0|83952.0|87147.0|91191.0|94220.0|5000.0|5000.0|4000.0|5000.0
14982|360000.0|1|1|1|32|-2|-2|-2|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0
9735|50000.0|2|1|1|34|0|0|0|48282.0|18299.0|19323.0|20329.0|3299.0|1323.0|1329.0|1114.0
21476|160000.0|1|1|2|41|0|2|2|44843.0|50072.0|49142.0|52336.0|6000.0|0.0|4200.0|2000.0
18414|390000.0|2|1|2|28|0|0|0|119175.0|115922.0|101725.0|90334.0|5045.0|3012.0|3000.0|5572.0
26485|90000.0|1|2|2|33|0|0|0|60412.0|61710.0|63020.0|64274.0|2300.0|2300.0|2300.0|2379.0
6722|70000.0|2|2|2|23|0|0|0|41989.0|42823.0|43718.0|45203.0|1533.0|1585.0|2210.0|1875.0
11625|50000.0|1|1|2|28|0|0|3|7315.0|9195.0|10624.0|10138.0|2000.0|1583.0|1100.0|0.0
27567|500000.0|1|2|1|31|0|0|0|274586.0|273718.0|168418.0|167635.0|11035.0|7029.0|8035.0|10388.0
968|50000.0|1|2|2|53|0|0|0|49115.0|48688.0|48927.0|49106.0|1900.0|1919.0|1887.0|1127.0
28111|200000.0|2|2|2|34|-1|-1|-1|0.0|465.0|1775.0|8722.0|465.0|1775.0|8722.0|0.0
1803|200000.0|2|2|3|35|-1|0|-1|9427.0|2040.0|16338.0|2076.0|2240.0|16000.0|2076.0|833.0
25711|30000.0|1|1|2|38|0|0|2|24817.0|25602.0|26535.0|26947.0|1500.0|1500.0|1000.0|4670.0
19482|20000.0|1|2|2|25|2|0|0|16668.0|16105.0|16496.0|16872.0|0.0|800.0|800.0|800.0
18119|310000.0|2|1|2|28|-1|-1|-1|10327.0|17252.0|9917.0|33776.0|17337.0|9965.0|33826.0|116.0
10419|50000.0|1|2|2|24|0|0|0|29397.0|29157.0|29765.0|29941.0|1168.0|1205.0|1207.0|1199.0
5952|20000.0|2|2|2|35|0|0|0|18600.0|19000.0|19000.0|20000.0|1000.0|0.0|1000.0|0.0
3761|50000.0|2|1|2|27|0|0|2|46920.0|47864.0|50856.0|48390.0|2000.0|3900.0|0.0|2000.0
1491|30000.0|2|1|2|30|0|0|0|12085.0|16788.0|18388.0|23228.0|5000.0|2000.0|5000.0|500.0
3056|10000.0|1|3|2|22|0|0|0|10203.0|9634.0|9857.0|9704.0|334.0|373.0|326.0|1359.0
22971|200000.0|2|3|1|36|-1|-1|-1|-5.0|2999.0|4804.0|4402.0|3004.0|4804.0|5008.0|169.0
12281|20000.0|1|3|2|26|0|0|0|18541.0|19250.0|19805.0|20356.0|1000.0|1000.0|1258.0|590.0
18755|100000.0|2|3|2|28|0|0|0|69971.0|60824.0|60969.0|59650.0|2500.0|2600.0|2171.0|2600.0
7443|260000.0|2|1|2|36|-1|-1|-1|782.0|790.0|849.0|12319.0|790.0|849.0|12319.0|7575.0
440|140000.0|2|2|1|24|-1|-1|-1|696.0|696.0|696.0|696.0|696.0|696.0|696.0|696.0
1461|460000.0|1|1|1|47|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8107|90000.0|2|3|1|41|0|0|0|84573.0|78617.0|64344.0|63417.0|5014.0|2679.0|4600.0|1000.0
8862|270000.0|2|2|2|29|-1|0|0|18118.0|147189.0|170268.0|170268.0|147500.0|60000.0|15000.0|58354.0
2657|180000.0|1|5|1|40|0|0|0|82947.0|84379.0|85789.0|94088.0|3100.0|3100.0|10000.0|6000.0
11687|130000.0|1|3|2|39|2|2|2|69329.0|74175.0|72383.0|77217.0|6000.0|0.0|6000.0|0.0
16376|50000.0|1|1|2|26|2|2|2|41167.0|41890.0|42605.0|41792.0|1700.0|1700.0|0.0|2500.0
15530|90000.0|2|2|2|32|2|0|0|29364.0|28596.0|30120.0|31285.0|0.0|2000.0|1650.0|1000.0
28204|450000.0|1|1|2|31|2|-1|0|2469.0|1562.0|20030.0|9248.0|0.0|20030.0|1000.0|1000.0
3412|20000.0|1|2|2|24|2|0|0|688.0|688.0|688.0|1320.0|0.0|0.0|650.0|0.0
21724|310000.0|2|2|1|37|-1|0|0|3500.0|159028.0|162372.0|165588.0|159028.0|5899.0|5921.0|6130.0
12865|140000.0|1|2|2|36|0|0|2|62411.0|64372.0|70015.0|68745.0|3000.0|6700.0|0.0|3000.0
13588|340000.0|2|2|1|33|-1|0|0|44092.0|31292.0|17391.0|21678.0|43325.0|5000.0|10000.0|10079.0
18441|280000.0|2|1|2|27|0|0|0|34855.0|36000.0|37684.0|22478.0|2000.0|2000.0|2000.0|2000.0
27913|50000.0|2|3|1|49|-1|-1|-1|390.0|390.0|46310.0|0.0|390.0|46310.0|0.0|0.0
10943|40000.0|2|1|2|30|2|0|0|25921.0|25209.0|26636.0|29197.0|0.0|2000.0|3000.0|0.0
3625|80000.0|2|2|2|26|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
13067|160000.0|2|2|2|25|0|-1|-1|153258.0|29975.0|65683.0|53856.0|1200.0|69364.0|1600.0|2000.0
27350|100000.0|2|3|2|46|0|0|0|62126.0|68082.0|73858.0|77226.0|7000.0|6900.0|4600.0|4200.0
3374|320000.0|2|1|1|42|2|0|0|324589.0|320622.0|252323.0|253557.0|450.0|7025.0|7161.0|8000.0
17352|120000.0|2|1|2|26|-1|-1|-1|390.0|390.0|390.0|150.0|390.0|390.0|150.0|780.0
22510|260000.0|2|5|1|33|0|0|0|107139.0|105188.0|104418.0|106990.0|4000.0|4000.0|4696.0|5000.0
11453|20000.0|1|3|2|49|2|0|0|18047.0|17326.0|17326.0|17680.0|0.0|400.0|354.0|2000.0
19812|50000.0|2|3|1|43|0|0|0|17070.0|13038.0|8904.0|4740.0|3500.0|600.0|500.0|4000.0
18339|50000.0|1|2|2|44|0|0|0|35492.0|7988.0|8986.0|10463.0|3000.0|1500.0|2000.0|1500.0
2690|20000.0|1|2|2|27|0|0|0|20042.0|20115.0|20000.0|16433.0|1207.0|602.0|707.0|672.0
28888|50000.0|2|3|2|23|-2|-2|-2|-5.0|2809.0|0.0|0.0|2814.0|0.0|0.0|0.0
2958|50000.0|1|2|2|37|0|0|0|29000.0|29731.0|30400.0|33427.0|1213.0|1300.0|3703.0|0.0
5087|300000.0|1|1|2|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6576|350000.0|1|1|2|34|0|0|0|77151.0|73814.0|79692.0|79949.0|5000.0|10000.0|5000.0|5000.0
15736|10000.0|2|1|2|22|0|0|0|8908.0|9676.0|9680.0|8343.0|1000.0|4.0|167.0|3535.0
4993|210000.0|1|2|1|34|2|2|2|2500.0|2500.0|2500.0|2500.0|0.0|0.0|0.0|0.0
17351|140000.0|2|2|3|30|0|0|0|98453.0|96149.0|96500.0|96550.0|3381.0|3637.0|3645.0|3440.0
29674|20000.0|2|2|1|23|0|0|0|17218.0|18630.0|19029.0|19579.0|2000.0|1000.0|1000.0|531.0
26511|130000.0|2|3|2|36|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24297|50000.0|2|2|2|22|2|2|2|16227.0|16662.0|16253.0|17982.0|1000.0|0.0|2000.0|0.0
23794|30000.0|2|2|1|28|2|0|0|17262.0|16690.0|17763.0|18960.0|0.0|1500.0|1500.0|1500.0
4379|500000.0|2|2|2|29|-2|-2|-2|3572.0|2749.0|2140.0|3109.0|2749.0|2140.0|3109.0|2140.0
24610|20000.0|1|1|2|28|0|2|2|9097.0|10935.0|10463.0|11295.0|2000.0|0.0|1000.0|0.0
5012|200000.0|2|1|2|28|0|0|0|111522.0|114171.0|115777.0|118749.0|6000.0|5000.0|5000.0|11500.0
17513|200000.0|1|1|1|49|-1|-1|-1|216.0|1311.0|2842.0|0.0|1311.0|2842.0|0.0|623.0
17601|160000.0|1|2|1|49|-1|-1|-1|435.0|435.0|435.0|435.0|435.0|435.0|435.0|870.0
10935|30000.0|1|2|1|49|2|0|0|16453.0|15891.0|16224.0|16710.0|0.0|589.0|756.0|1500.0
15553|80000.0|2|1|1|37|-1|-1|-1|25919.0|18449.0|2655.0|20808.0|18449.0|2655.0|20808.0|0.0
10097|350000.0|1|2|1|38|0|2|0|71301.0|75129.0|71313.0|68046.0|5500.0|0.0|2500.0|2000.0
9764|200000.0|2|1|2|32|-2|-2|-2|281.0|1105.0|354.0|-2.0|1110.0|390.0|0.0|0.0
26560|80000.0|2|2|1|29|2|2|-2|21197.0|20400.0|20000.0|20000.0|0.0|0.0|0.0|0.0
11360|240000.0|2|2|1|35|-1|-1|-1|264.0|264.0|264.0|414.0|264.0|264.0|414.0|264.0
6032|230000.0|1|1|2|28|-1|-1|-1|326.0|326.0|1176.0|326.0|326.0|1176.0|326.0|776.0
21609|80000.0|2|1|2|27|0|0|0|77468.0|60167.0|57474.0|58815.0|2300.0|2300.0|2300.0|2200.0
29230|130000.0|2|1|1|47|0|0|0|65715.0|67523.0|68131.0|68140.0|5500.0|3000.0|3000.0|1700.0
20554|70000.0|1|3|1|46|2|2|2|13633.0|13117.0|14096.0|13727.0|0.0|1200.0|0.0|1500.0
24962|70000.0|1|1|2|25|0|0|0|26363.0|22587.0|21770.0|19525.0|1294.0|1000.0|1000.0|1001.0
6234|50000.0|1|2|2|42|0|0|0|27068.0|28604.0|28199.0|58428.0|1987.0|1039.0|1500.0|1200.0
10122|300000.0|2|1|1|38|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1100.0
9760|10000.0|1|3|0|40|0|0|-2|10000.0|10000.0|0.0|0.0|0.0|0.0|0.0|0.0
18159|290000.0|2|3|2|27|0|-1|-1|16293.0|7760.0|2000.0|0.0|0.0|2000.0|1000.0|0.0
16989|150000.0|1|2|1|36|0|0|0|92441.0|102903.0|105240.0|109479.0|12000.0|4000.0|6000.0|50000.0
1907|200000.0|2|1|2|30|-1|0|0|1024.0|990.0|1000.0|0.0|990.0|10.0|0.0|840.0
17816|220000.0|2|2|1|28|4|3|2|215959.0|210438.0|207114.0|210491.0|0.0|0.0|6800.0|97.0
13758|200000.0|2|1|1|59|0|0|0|96174.0|98116.0|99490.0|101412.0|4438.0|3900.0|3800.0|3500.0
11847|130000.0|2|1|1|33|0|0|0|66351.0|73399.0|71007.0|71253.0|10000.0|3000.0|3000.0|3228.0
12723|180000.0|2|2|1|51|0|0|0|15632.0|15787.0|16117.0|17162.0|650.0|671.0|1401.0|706.0
6100|230000.0|1|2|2|28|2|0|0|17150.0|15298.0|18378.0|18281.0|0.0|4000.0|1000.0|3000.0
955|50000.0|2|3|1|47|-1|-1|-1|5095.0|14867.0|8037.0|2642.0|14867.0|8037.0|2642.0|7023.0
6920|340000.0|2|3|2|28|0|0|0|7681.0|12519.0|15299.0|15905.0|5000.0|3000.0|1000.0|10000.0
26476|500000.0|2|1|1|38|-2|-2|-2|9350.0|6972.0|11879.0|15574.0|6972.0|11879.0|15574.0|12921.0
1181|360000.0|1|2|1|45|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
14587|10000.0|1|1|1|40|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9972|250000.0|2|1|2|35|0|0|0|31217.0|25231.0|17009.0|4553.0|560.0|4875.0|400.0|0.0
818|60000.0|2|1|2|34|0|0|0|41087.0|25518.0|26276.0|27012.0|1200.0|1300.0|1300.0|1252.0
21191|30000.0|2|3|1|32|-1|0|-1|17595.0|24715.0|22136.0|22738.0|25008.0|509.0|22806.0|10035.0
6981|400000.0|1|2|1|34|-1|-1|-1|11867.0|7839.0|14837.0|7959.0|7839.0|14837.0|7959.0|5712.0
20286|180000.0|1|2|2|23|0|0|0|100951.0|104625.0|106498.0|115632.0|5253.0|5000.0|11000.0|10000.0
21541|80000.0|1|2|1|45|-1|-1|-1|0.0|2303.0|71637.0|7893.0|2303.0|71637.0|1796.0|0.0
18658|150000.0|2|2|1|34|0|0|0|46191.0|45564.0|45840.0|47077.0|2000.0|2000.0|2000.0|2100.0
12309|230000.0|2|2|1|40|0|0|0|46244.0|47595.0|38367.0|35098.0|3040.0|3012.0|3000.0|3000.0
17412|300000.0|1|1|2|26|0|0|2|273333.0|277270.0|284915.0|286837.0|10000.0|12180.0|10000.0|10817.0
23885|130000.0|2|2|1|47|2|2|2|129137.0|129956.0|130946.0|130814.0|4500.0|4502.0|5000.0|0.0
25020|290000.0|2|2|1|35|2|0|0|278924.0|235368.0|232117.0|230763.0|44.0|10035.0|10034.0|10062.0
24739|350000.0|2|3|2|28|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
399|290000.0|2|1|1|33|-1|-1|-1|1814.0|8537.0|25576.0|13475.0|8537.0|25576.0|13475.0|6000.0
21473|90000.0|1|1|2|36|2|0|0|53990.0|51752.0|50346.0|48811.0|0.0|200.0|20.0|1146.0
2821|10000.0|1|2|2|25|0|0|0|5785.0|7134.0|3535.0|4323.0|1500.0|1000.0|1000.0|1000.0
3047|110000.0|2|1|2|32|0|0|-2|11693.0|7903.0|-18.0|-18.0|0.0|0.0|0.0|0.0
9824|250000.0|2|1|2|26|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5603|500000.0|1|1|1|37|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
15811|60000.0|2|2|1|37|3|2|2|58411.0|58868.0|55232.0|58430.0|2001.0|0.0|4301.0|2000.0
552|60000.0|2|2|2|25|0|0|0|50293.0|26667.0|26608.0|27665.0|2000.0|1000.0|1500.0|1000.0
1418|160000.0|2|3|1|28|2|0|0|136732.0|101473.0|100895.0|103107.0|0.0|3770.0|4000.0|4000.0
10953|20000.0|1|2|1|30|2|2|3|19612.0|18864.0|20556.0|20211.0|0.0|2125.0|0.0|0.0
17460|50000.0|2|2|1|31|0|0|-1|46368.0|2443.0|6251.0|357.0|1000.0|6000.0|400.0|9844.0
14215|10000.0|2|2|2|22|0|0|0|10844.0|10468.0|10101.0|9911.0|507.0|365.0|404.0|459.0
28533|180000.0|1|1|1|32|-1|-1|-1|2644.0|1300.0|2644.0|0.0|1300.0|2644.0|0.0|55176.0
25178|20000.0|1|3|2|24|-1|-1|-1|498.0|449.0|1651.0|1114.0|449.0|1700.0|1114.0|0.0
7868|500000.0|2|3|1|40|0|0|-1|27489.0|27053.0|-9.0|14863.0|1154.0|0.0|14872.0|121.0
28358|130000.0|1|2|2|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29734|340000.0|1|1|1|37|-1|-1|-1|12247.0|651.0|12105.0|7661.0|654.0|12164.0|7699.0|13379.0
15082|50000.0|1|2|2|27|0|0|0|47434.0|20099.0|18682.0|18538.0|675.0|662.0|650.0|666.0
19430|140000.0|2|2|2|23|0|0|0|21570.0|24986.0|25256.0|25091.0|4500.0|1050.0|1183.0|6000.0
25442|130000.0|2|1|2|51|0|0|0|75593.0|78110.0|81793.0|86452.0|6000.0|5000.0|6000.0|4000.0
4481|100000.0|2|1|1|41|2|2|2|34189.0|36309.0|36916.0|36192.0|3000.0|1500.0|0.0|3100.0
13446|80000.0|1|2|2|24|0|0|0|69986.0|46965.0|46518.0|47330.0|2008.0|1700.0|2000.0|1800.0
5376|320000.0|2|2|1|40|0|0|0|100704.0|208794.0|213025.0|217400.0|108794.0|5123.0|5255.0|5333.0
2524|200000.0|1|1|1|57|0|0|0|11764.0|9830.0|669.0|-716.0|1000.0|0.0|0.0|2000.0
12705|120000.0|2|1|2|34|0|0|0|16991.0|18730.0|21076.0|24134.0|3730.0|9076.0|4134.0|497.0
17424|60000.0|2|1|1|49|0|0|0|34958.0|33760.0|32946.0|0.0|675.0|659.0|0.0|3353.0
2587|90000.0|2|3|1|34|0|0|0|48683.0|44102.0|35577.0|28500.0|1312.0|1200.0|1070.0|2882.0
17372|170000.0|2|1|2|27|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
